NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2020-06-30;2020-07-06;--;;;0.0000;0.0000;30;0.0000;401;0;4.0921;17;1;0;30;0;16;0;391;0;0;0
CATALUNYA;GLOBAL;2020-06-30;2020-07-06;Si;;;94.5873;49.4112;35;3712.9062;2627;3;1.5038;36;0;10;35;0;32;0;2126;2;0;0
CATALUNYA;GLOBAL;2020-06-29;2020-07-05;Si;;;88.9403;43.7642;31;3546.3195;2510;2;1.4978;35;0;10;31;0;30;0;2002;1;0;0
CATALUNYA;GLOBAL;2020-06-29;2020-07-05;No;44.1174;1.69417;26.0408;17.2830;1338;421.7550;32636;15;3.8060;147;16;18;1330;8;1191;4;31383;15;0;0
CATALUNYA;GLOBAL;2020-06-29;2020-07-05;--;;;0.0000;0.0000;26;0.0000;394;0;4.4386;17;0;0;26;0;17;0;383;0;0;0
CATALUNYA;GLOBAL;2020-06-28;2020-07-04;--;;;0.0000;0.0000;25;0.0000;397;0;4.1451;12;0;0;25;0;16;0;386;0;0;0
CATALUNYA;GLOBAL;2020-06-28;2020-07-04;Si;;;88.9403;45.1760;32;3590.0838;2541;2;1.5331;34;0;12;32;0;31;0;2021;1;0;0
CATALUNYA;GLOBAL;2020-06-28;2020-07-04;No;42.0798;1.68618;24.9557;16.4692;1275;421.6517;32629;14;3.6941;141;12;18;1268;7;1157;3;31387;14;0;0
CATALUNYA;GLOBAL;2020-06-27;2020-07-03;No;40.4537;1.6993;23.8061;15.5650;1205;425.0489;32890;16;3.4994;143;12;17;1198;7;1104;3;31618;16;0;0
CATALUNYA;GLOBAL;2020-06-27;2020-07-03;--;;;0.0000;0.0000;22;0.0000;414;0;3.7221;9;0;0;22;0;15;0;403;0;0;0
CATALUNYA;GLOBAL;2020-06-27;2020-07-03;Si;;;76.2345;32.4702;23;3636.6716;2574;2;1.0816;35;0;12;23;0;22;0;2033;1;0;0
CATALUNYA;GLOBAL;2020-06-26;2020-07-02;--;;;0.0000;0.0000;23;0.0000;421;0;3.7037;8;0;0;23;0;15;0;405;0;0;0
CATALUNYA;GLOBAL;2020-06-26;2020-07-02;Si;;;77.6463;46.5877;33;3815.9640;2701;2;1.4493;36;0;12;33;0;31;0;2138;1;0;0
CATALUNYA;GLOBAL;2020-06-26;2020-07-02;No;35.3551;1.64587;21.4810;14.2862;1106;430.1511;33283;18;3.1577;141;15;16;1097;9;1005;3;31904;18;0;0
CATALUNYA;GLOBAL;2020-06-25;2020-07-01;No;31.831;1.59293;19.9826;13.4337;1040;415.3352;32139;15;2.7799;147;14;17;1032;8;853;3;30777;15;0;0
CATALUNYA;GLOBAL;2020-06-25;2020-07-01;--;;;0.0000;0.0000;22;0.0000;440;0;3.0588;8;1;0;22;0;13;0;425;0;0;0
CATALUNYA;GLOBAL;2020-06-25;2020-07-01;Si;;;80.4698;38.1172;27;3608.4366;2555;1;1.2922;34;0;12;27;0;26;0;2012;0;0;0
CATALUNYA;GLOBAL;2020-06-24;2020-06-30;Si;;;91.7638;36.7055;26;3234.3225;2290;1;1.4509;33;0;13;26;0;26;0;1792;0;0;0
CATALUNYA;GLOBAL;2020-06-24;2020-06-30;No;26.2258;1.49729;17.5155;10.7986;836;367.5034;28445;6;2.5256;137;11;10;832;4;687;1;27235;6;0;0
CATALUNYA;GLOBAL;2020-06-24;2020-06-30;--;;;0.0000;0.0000;16;0.0000;393;0;2.9178;6;1;0;16;0;11;0;377;0;0;0
CATALUNYA;GLOBAL;2020-06-23;2020-06-29;--;;;0.0000;0.0000;24;0.0000;404;0;3.8961;6;1;0;24;0;15;0;385;0;0;0
CATALUNYA;GLOBAL;2020-06-23;2020-06-29;Si;;;98.8225;45.1760;32;3227.2637;2286;0;1.8519;35;0;12;32;0;32;0;1728;0;0;0
CATALUNYA;GLOBAL;2020-06-23;2020-06-29;No;23.4207;1.44475;16.2109;9.8686;764;367.6971;28460;6;2.3145;144;13;7;761;3;629;0;27171;6;0;0
CATALUNYA;GLOBAL;2020-06-22;2020-06-28;No;20.7469;1.38343;14.9967;8.7577;678;358.6293;27755;9;2.2901;143;16;11;675;3;606;0;26453;9;0;0
CATALUNYA;GLOBAL;2020-06-22;2020-06-28;--;;;0.0000;0.0000;22;0.0000;391;0;3.2258;8;1;0;22;0;12;0;372;0;0;0
CATALUNYA;GLOBAL;2020-06-22;2020-06-28;Si;;;103.0578;45.1760;32;3286.5573;2328;0;1.8540;31;0;12;32;0;32;0;1726;0;0;0
CATALUNYA;GLOBAL;2020-06-21;2020-06-27;--;;;0.0000;0.0000;22;0.0000;391;0;3.2345;8;1;0;22;0;12;0;371;0;0;0
CATALUNYA;GLOBAL;2020-06-21;2020-06-27;Si;;;111.5283;43.7642;31;3234.3225;2291;0;1.8257;30;0;11;31;0;31;0;1698;0;0;0
CATALUNYA;GLOBAL;2020-06-21;2020-06-27;No;19.3875;1.34371;14.4283;8.4865;657;356.5368;27591;11;2.1863;139;16;13;653;4;574;0;26243;11;0;0
CATALUNYA;GLOBAL;2020-06-20;2020-06-26;No;17.9176;1.27376;14.0666;8.2410;638;355.2063;27486;13;2.1796;130;14;14;634;4;568;0;26047;13;0;0
CATALUNYA;GLOBAL;2020-06-20;2020-06-26;--;;;0.0000;0.0000;22;0.0000;378;0;3.3708;9;1;0;22;0;12;0;356;0;0;0
CATALUNYA;GLOBAL;2020-06-20;2020-06-26;Si;;;111.5283;43.7642;31;3228.6754;2287;0;1.8214;34;0;14;31;0;31;0;1702;0;0;0
CATALUNYA;GLOBAL;2020-06-19;2020-06-25;Si;;;119.9988;31.0585;22;3141.1469;2225;0;1.3043;36;0;13;22;0;21;0;1610;0;0;0
CATALUNYA;GLOBAL;2020-06-19;2020-06-25;No;15.8139;1.20261;13.1495;7.1948;557;342.5605;26506;14;1.9136;122;11;15;553;4;479;1;25069;14;0;0
CATALUNYA;GLOBAL;2020-06-19;2020-06-25;--;;;0.0000;0.0000;18;0.0000;359;0;2.3529;10;1;0;18;0;8;0;340;0;0;0
CATALUNYA;GLOBAL;2020-06-18;2020-06-24;--;;;0.0000;0.0000;17;0.0000;363;0;2.3460;9;0;0;17;0;8;0;341;0;0;0
CATALUNYA;GLOBAL;2020-06-18;2020-06-24;Si;;;118.5871;42.3525;30;3415.0266;2419;0;1.8465;35;0;12;30;0;32;0;1733;0;0;0
CATALUNYA;GLOBAL;2020-06-18;2020-06-24;No;14.3423;1.17995;12.1549;6.5489;507;359.8952;27846;16;1.8705;123;14;17;501;6;490;1;26234;16;0;0
CATALUNYA;GLOBAL;2020-06-17;2020-06-23;No;14.8695;1.15;12.9299;6.7168;520;406.9779;31488;19;1.6879;137;18;20;511;9;499;1;29605;18;0;0
CATALUNYA;GLOBAL;2020-06-17;2020-06-23;--;;;0.0000;0.0000;18;0.0000;404;0;2.3684;10;0;0;18;0;9;0;380;0;0;0
CATALUNYA;GLOBAL;2020-06-17;2020-06-23;Si;;;135.5281;55.0583;39;4022.0797;2849;0;1.9857;34;0;12;39;0;39;0;1964;0;0;0
CATALUNYA;GLOBAL;2020-06-16;2020-06-22;--;;;0.0000;0.0000;10;0.0000;403;0;1.0526;10;0;0;10;0;4;0;380;0;0;0
CATALUNYA;GLOBAL;2020-06-16;2020-06-22;Si;;;135.5281;53.6465;38;4188.6664;2966;1;1.9539;36;1;13;38;0;39;0;1995;1;0;0
CATALUNYA;GLOBAL;2020-06-16;2020-06-22;No;13.9261;1.10124;12.6458;6.3422;491;409.1609;31655;21;1.5338;133;16;20;482;9;456;1;29776;20;0;0
CATALUNYA;GLOBAL;2020-06-15;2020-06-21;No;13.3296;1.0584;12.5941;6.2389;483;423.6668;32780;19;1.4471;123;14;22;473;10;445;1;30802;18;0;0
CATALUNYA;GLOBAL;2020-06-15;2020-06-21;--;;;0.0000;0.0000;10;0.0000;440;0;0.7212;6;0;0;10;0;3;0;416;0;0;0
CATALUNYA;GLOBAL;2020-06-15;2020-06-21;Si;;;167.9984;57.8818;41;4253.6070;3012;1;2.0408;35;2;17;41;0;42;0;2057;1;0;0
CATALUNYA;GLOBAL;2020-06-14;2020-06-20;--;;;0.0000;0.0000;9;0.0000;441;0;0.7177;6;0;0;9;0;3;0;418;0;0;0
CATALUNYA;GLOBAL;2020-06-14;2020-06-20;Si;;;187.7629;67.7640;48;4310.0770;3052;1;2.3866;37;2;20;48;0;50;0;2094;1;0;0
CATALUNYA;GLOBAL;2020-06-14;2020-06-20;No;12.8226;1.02869;12.4649;5.9418;460;423.2405;32746;20;1.3854;127;15;27;450;10;425;2;30802;19;0;0
CATALUNYA;GLOBAL;2020-06-13;2020-06-19;--;;;0.0000;0.0000;9;0.0000;439;0;0.7212;5;0;0;9;0;3;0;416;0;0;0
CATALUNYA;GLOBAL;2020-06-13;2020-06-19;Si;;;194.8216;67.7640;48;4336.9003;3071;1;2.3866;33;2;20;48;0;50;0;2094;1;0;0
CATALUNYA;GLOBAL;2020-06-13;2020-06-19;No;12.0819;0.960312;12.5812;5.8255;451;425.0618;32890;17;1.3083;128;15;26;441;10;403;2;30940;16;0;0
CATALUNYA;GLOBAL;2020-06-12;2020-06-18;No;11.9494;0.880199;13.5758;5.9547;461;441.6602;34178;14;1.2994;136;19;26;451;10;415;1;32001;13;0;0
CATALUNYA;GLOBAL;2020-06-12;2020-06-18;--;;;0.0000;0.0000;9;0.0000;485;0;1.3072;4;0;0;9;0;6;0;459;0;0;0
CATALUNYA;GLOBAL;2020-06-12;2020-06-18;Si;;;214.5862;88.9403;63;4849.3661;3434;1;2.9610;30;2;20;63;0;66;0;2228;1;0;0
CATALUNYA;GLOBAL;2020-06-11;2020-06-17;--;;;0.0000;0.0000;10;0.0000;508;0;1.6563;4;0;0;10;0;8;0;483;0;0;0
CATALUNYA;GLOBAL;2020-06-11;2020-06-17;Si;;;237.1742;76.2345;54;4928.4242;3490;1;2.4512;31;3;24;54;0;54;0;2202;1;0;0
CATALUNYA;GLOBAL;2020-06-11;2020-06-17;No;11.361;0.821228;13.8341;5.6060;434;449.0746;34751;15;1.2105;129;19;24;424;10;393;1;32534;14;0;0
CATALUNYA;GLOBAL;2020-06-10;2020-06-16;No;11.7064;0.80415;14.5575;6.2131;481;461.3200;35702;12;1.3743;117;17;25;474;7;457;1;33315;12;0;0
CATALUNYA;GLOBAL;2020-06-10;2020-06-16;--;;;0.0000;0.0000;11;0.0000;521;0;1.6129;5;0;0;10;1;8;0;496;0;0;0
CATALUNYA;GLOBAL;2020-06-10;2020-06-16;Si;;;232.9389;80.4698;57;5100.6578;3612;1;2.5732;37;4;25;57;0;58;0;2253;1;0;0
CATALUNYA;GLOBAL;2020-06-09;2020-06-15;--;;;0.0000;0.0000;11;0.0000;508;0;1.6598;4;0;0;10;1;8;0;482;0;0;0
CATALUNYA;GLOBAL;2020-06-09;2020-06-15;Si;;;242.8212;81.8815;58;5449.3604;3859;1;2.8002;36;3;22;58;0;66;0;2356;1;0;0
CATALUNYA;GLOBAL;2020-06-09;2020-06-15;No;11.7775;0.792161;14.8675;6.3035;488;462.9992;35835;9;1.3781;119;18;27;481;7;459;1;33371;9;0;0
CATALUNYA;GLOBAL;2020-06-08;2020-06-14;--;;;0.0000;0.0000;11;0.0000;508;0;1.6529;5;0;0;10;1;8;0;484;0;0;0
CATALUNYA;GLOBAL;2020-06-08;2020-06-14;Si;;;247.0564;110.1166;78;5737.3577;4063;1;3.0807;39;2;20;78;0;76;0;2466;1;0;0
CATALUNYA;GLOBAL;2020-06-08;2020-06-14;No;11.8396;0.808279;14.6479;6.3551;492;466.8614;36134;9;1.3461;129;20;32;486;6;451;2;33643;9;0;0
CATALUNYA;GLOBAL;2020-06-07;2020-06-13;No;13.018;0.868057;14.9967;6.5231;505;472.9066;36604;7;1.3709;131;25;31;499;6;465;2;34059;7;0;0
CATALUNYA;GLOBAL;2020-06-07;2020-06-13;--;;;0.0000;0.0000;11;0.0000;525;0;1.6000;6;0;0;10;1;8;0;500;0;0;0
CATALUNYA;GLOBAL;2020-06-07;2020-06-13;Si;;;241.4094;119.9988;85;5846.0626;4140;1;3.2596;38;2;19;85;0;81;0;2484;1;0;0
CATALUNYA;GLOBAL;2020-06-06;2020-06-12;--;;;0.0000;0.0000;13;0.0000;546;0;1.9120;6;0;0;12;1;10;0;523;0;0;0
CATALUNYA;GLOBAL;2020-06-06;2020-06-12;Si;;;266.8210;127.0576;90;6055.0018;4288;1;3.4171;38;2;21;90;0;87;0;2545;1;0;0
CATALUNYA;GLOBAL;2020-06-06;2020-06-12;No;14.7342;0.938057;15.7071;6.7556;523;483.6794;37440;5;1.4201;138;31;34;517;6;493;2;34852;5;0;0
CATALUNYA;GLOBAL;2020-06-05;2020-06-11;No;16.0901;0.969375;16.5984;7.6210;590;496.6482;38444;5;1.6024;149;27;34;585;5;571;2;35753;5;0;0
CATALUNYA;GLOBAL;2020-06-05;2020-06-11;--;;;0.0000;0.0000;14;0.0000;618;0;1.6750;7;0;1;13;1;10;0;597;0;0;0
CATALUNYA;GLOBAL;2020-06-05;2020-06-11;Si;;;293.6442;125.6458;89;6350.0578;4497;1;3.2258;44;2;24;89;0;88;0;2727;1;0;0
CATALUNYA;GLOBAL;2020-06-04;2020-06-10;--;;;0.0000;0.0000;13;0.0000;670;0;1.2365;11;1;1;12;1;8;0;647;0;0;0
CATALUNYA;GLOBAL;2020-06-04;2020-06-10;Si;;;330.3498;160.9396;114;6835.7003;4841;1;3.2838;44;1;25;114;0;95;0;2892;1;0;0
CATALUNYA;GLOBAL;2020-06-04;2020-06-10;No;17.139;0.977062;17.5413;8.2281;637;509.1131;39408;6;1.6954;152;29;35;632;5;616;3;36505;6;0;0
CATALUNYA;GLOBAL;2020-06-03;2020-06-09;--;;;0.0000;0.0000;12;0.0000;686;0;1.2066;12;1;1;12;0;8;0;663;0;0;0
CATALUNYA;GLOBAL;2020-06-03;2020-06-09;Si;;;330.3498;152.4691;108;6865.3471;4862;1;3.2269;40;0;36;108;0;93;0;2881;1;0;0
CATALUNYA;GLOBAL;2020-06-03;2020-06-09;No;17.4421;0.964512;18.0838;8.3444;646;518.8138;40152;13;1.6772;165;27;35;639;7;620;3;37132;13;0;0
CATALUNYA;GLOBAL;2020-06-02;2020-06-08;No;18.0299;0.943759;19.1043;8.5640;663;512.3166;39634;28;1.7081;172;26;35;656;7;623;3;36622;26;0;0
CATALUNYA;GLOBAL;2020-06-02;2020-06-08;--;;;0.0000;0.0000;13;0.0000;693;0;1.4881;11;2;1;13;0;10;0;672;0;0;0
CATALUNYA;GLOBAL;2020-06-02;2020-06-08;Si;;;357.1731;160.9396;114;6587.2321;4666;0;3.1272;41;0;43;114;0;88;0;2814;0;0;0
CATALUNYA;GLOBAL;2020-06-01;2020-06-07;--;;;0.0000;0.0000;14;0.0000;656;0;1.8927;12;2;1;14;0;12;0;634;0;0;0
CATALUNYA;GLOBAL;2020-06-01;2020-06-07;Si;;;393.8786;136.9398;97;6294.9995;4455;4;2.9130;38;0;45;97;0;79;0;2709;3;0;0
CATALUNYA;GLOBAL;2020-06-01;2020-06-07;No;18.5517;0.917712;20.2152;8.2927;642;488.2262;37739;58;1.7728;171;25;27;634;8;617;3;34917;56;0;0
CATALUNYA;GLOBAL;2020-05-31;2020-06-06;No;18.1021;0.853998;21.1969;8.4735;656;499.5933;38612;65;1.7679;174;20;27;649;7;631;2;35743;63;0;0
CATALUNYA;GLOBAL;2020-05-31;2020-06-06;--;;;0.0000;0.0000;14;0.0000;672;0;1.8519;12;3;1;14;0;12;0;648;0;0;0
CATALUNYA;GLOBAL;2020-05-31;2020-06-06;Si;;;406.5844;121.4106;86;6623.9376;4688;4;2.3769;40;1;54;86;0;69;0;2900;3;0;0
CATALUNYA;GLOBAL;2020-05-30;2020-06-05;--;;;0.0000;0.0000;14;0.0000;746;0;1.6667;15;4;1;14;0;12;0;720;0;0;0
CATALUNYA;GLOBAL;2020-05-30;2020-06-05;Si;;;431.9959;139.7633;99;7263.4610;5140;5;2.4598;41;1;56;99;0;81;0;3290;3;0;0
CATALUNYA;GLOBAL;2020-05-30;2020-06-05;No;16.7668;0.78101;21.4681;8.9515;693;516.4759;39919;65;1.8089;171;18;24;685;8;668;2;36976;63;0;0
CATALUNYA;GLOBAL;2020-05-29;2020-06-04;--;;;0.0000;0.0000;15;0.0000;711;0;2.0438;13;4;0;15;0;14;0;685;0;0;0
CATALUNYA;GLOBAL;2020-05-29;2020-06-04;Si;;;498.3482;167.9984;119;7499.2235;5307;5;2.9412;38;1;61;119;0;101;0;3431;3;0;0
CATALUNYA;GLOBAL;2020-05-29;2020-06-04;No;16.7449;0.760316;22.0235;8.9773;695;519.4985;40125;93;1.7485;169;22;31;684;11;648;3;37142;90;0;0
CATALUNYA;GLOBAL;2020-05-28;2020-06-03;No;18.0468;0.765971;23.5607;9.3132;721;533.0872;41151;119;1.7621;170;19;36;710;11;671;4;38191;116;0;0
CATALUNYA;GLOBAL;2020-05-28;2020-06-03;--;;;0.0000;0.0000;20;0.0000;788;0;2.4967;10;3;0;20;0;19;0;761;0;0;0
CATALUNYA;GLOBAL;2020-05-28;2020-06-03;Si;;;518.1127;169.4101;120;8126.0411;5751;5;3.1832;47;2;61;120;0;118;0;3704;3;0;0
CATALUNYA;GLOBAL;2020-05-27;2020-06-02;--;;;0.0000;0.0000;23;0.0000;883;0;2.4476;9;4;0;23;0;21;0;858;0;0;0
CATALUNYA;GLOBAL;2020-05-27;2020-06-02;Si;;;614.1118;177.8806;126;8322.2746;5889;6;3.1841;44;2;55;126;0;123;0;3859;4;0;0
CATALUNYA;GLOBAL;2020-05-27;2020-06-02;No;19.0697;0.793719;24.0257;9.7394;754;532.1313;41055;141;1.8131;167;21;40;742;12;689;5;38139;137;0;0
CATALUNYA;GLOBAL;2020-05-26;2020-06-01;No;21.1331;0.833872;25.3432;10.5403;816;554.8266;42802;151;1.9248;168;28;47;803;13;761;5;39648;149;0;0
CATALUNYA;GLOBAL;2020-05-26;2020-06-01;--;;;0.0000;0.0000;25;0.0000;974;0;2.3330;11;3;0;25;0;22;0;943;0;0;0
CATALUNYA;GLOBAL;2020-05-26;2020-06-01;Si;;;646.5821;196.2334;139;9296.3830;6575;10;3.2349;43;3;55;139;0;137;0;4227;8;0;0
CATALUNYA;GLOBAL;2020-05-25;2020-05-31;--;;;0.0000;0.0000;26;0.0000;1052;0;2.0629;14;4;0;26;0;21;0;1018;0;0;0
CATALUNYA;GLOBAL;2020-05-25;2020-05-31;Si;;;666.3466;256.9387;182;10363.6671;7334;7;3.5534;45;4;60;181;1;169;0;4750;6;0;0
CATALUNYA;GLOBAL;2020-05-25;2020-05-31;No;23.42;0.865859;27.0483;11.9224;923;595.1279;45930;143;2.0216;170;32;53;902;21;856;4;42400;141;0;0
CATALUNYA;GLOBAL;2020-05-24;2020-05-30;No;24.1603;0.891949;27.0870;12.7233;985;603.0848;46534;155;2.1455;169;31;56;964;21;921;4;42962;152;0;0
CATALUNYA;GLOBAL;2020-05-24;2020-05-30;--;;;0.0000;0.0000;27;0.0000;1103;0;2.0599;13;3;0;27;0;22;0;1068;0;0;0
CATALUNYA;GLOBAL;2020-05-24;2020-05-30;Si;;;676.2289;285.1737;202;10784.3690;7632;7;3.8321;53;3;58;201;1;189;0;4926;6;0;0
CATALUNYA;GLOBAL;2020-05-23;2020-05-29;No;25.7043;0.944895;27.2033;12.5166;969;601.9093;46413;185;2.0814;170;27;67;948;21;892;5;42915;180;0;0
CATALUNYA;GLOBAL;2020-05-23;2020-05-29;--;;;0.0000;0.0000;26;0.0000;1116;1;1.9391;10;2;0;26;0;21;0;1082;1;0;0
CATALUNYA;GLOBAL;2020-05-23;2020-05-29;Si;;;681.8759;292.2325;207;11476.1272;8122;7;3.6233;57;3;65;206;1;192;0;5292;7;0;0
CATALUNYA;GLOBAL;2020-05-22;2020-05-28;--;;;0.0000;0.0000;25;0.0000;1155;1;1.6949;14;2;0;25;0;19;0;1120;1;0;0
CATALUNYA;GLOBAL;2020-05-22;2020-05-28;Si;;;693.1699;330.3498;234;12453.0592;8814;7;3.7632;62;3;66;233;1;211;0;5600;7;0;0
CATALUNYA;GLOBAL;2020-05-22;2020-05-28;No;28.583;1.05022;27.2162;13.0462;1010;601.7156;46402;181;2.1742;163;29;69;987;23;933;5;42966;176;0;0
CATALUNYA;GLOBAL;2020-05-21;2020-05-27;No;30.8565;1.13807;27.1129;14.2475;1103;606.8049;46797;180;2.4053;191;33;77;1077;26;1042;3;43271;174;0;0
CATALUNYA;GLOBAL;2020-05-21;2020-05-27;--;;;0.0000;0.0000;19;0.0000;1098;1;1.2241;17;2;0;19;0;13;0;1061;1;0;0
CATALUNYA;GLOBAL;2020-05-21;2020-05-27;Si;;;745.4047;348.7026;247;13429.9912;9505;8;3.7531;63;2;70;246;1;228;0;6067;8;0;0
CATALUNYA;GLOBAL;2020-05-20;2020-05-26;--;;;0.0000;0.0000;16;0.0000;1043;1;1.0967;15;1;0;16;0;11;0;1002;1;0;0
CATALUNYA;GLOBAL;2020-05-20;2020-05-26;Si;;;815.9923;436.2311;309;14754.2140;10442;9;4.2757;66;2;77;308;1;286;0;6681;8;0;0
CATALUNYA;GLOBAL;2020-05-20;2020-05-26;No;32.5087;1.19844;27.1258;14.2862;1106;610.4863;47078;184;2.3568;206;35;86;1079;27;1027;4;43568;178;0;0
CATALUNYA;GLOBAL;2020-05-19;2020-05-25;No;33.5366;1.23398;27.1775;14.8029;1146;618.9728;47731;188;2.4540;215;28;96;1118;28;1082;6;44155;180;0;0
CATALUNYA;GLOBAL;2020-05-19;2020-05-25;--;;;0.0000;0.0000;17;0.0000;954;1;1.1983;15;1;0;17;0;11;0;917;1;0;0
CATALUNYA;GLOBAL;2020-05-19;2020-05-25;Si;;;859.7566;450.3487;319;15307.6206;10837;6;4.1134;75;2;80;317;2;296;0;7191;5;0;0
CATALUNYA;GLOBAL;2020-05-18;2020-05-24;No;33.8103;1.24228;27.2162;15.1258;1171;623.9071;48123;178;2.4681;227;30;101;1147;24;1097;6;44520;170;0;0
CATALUNYA;GLOBAL;2020-05-18;2020-05-24;--;;;0.0000;0.0000;19;0.0000;914;1;1.4790;10;0;1;19;0;13;0;878;1;0;0
CATALUNYA;GLOBAL;2020-05-18;2020-05-24;Si;;;831.5215;409.4079;290;15760.7928;11157;7;3.7502;77;2;70;289;1;278;0;7407;6;0;0
CATALUNYA;GLOBAL;2020-05-17;2020-05-23;--;;;0.0000;0.0000;18;0.0000;828;1;1.5056;11;0;1;18;0;12;0;796;1;0;0
CATALUNYA;GLOBAL;2020-05-17;2020-05-23;Si;;;834.3450;391.0551;277;15879.3799;11236;12;3.4967;73;2;70;276;1;264;0;7539;11;0;0
CATALUNYA;GLOBAL;2020-05-17;2020-05-23;No;32.7787;1.22828;26.6866;14.3637;1112;610.9642;47118;181;2.3899;228;33;107;1087;25;1038;7;43553;173;0;0
CATALUNYA;GLOBAL;2020-05-16;2020-05-22;No;31.9163;1.18507;26.9320;14.6867;1137;614.1160;47375;168;2.4805;232;35;107;1109;28;1080;9;43741;162;0;0
CATALUNYA;GLOBAL;2020-05-16;2020-05-22;--;;;0.0000;0.0000;17;0.0000;734;0;1.5714;15;0;1;17;0;11;0;700;0;0;0
CATALUNYA;GLOBAL;2020-05-16;2020-05-22;Si;;;887.9916;389.6433;276;15454.4427;10934;13;3.6245;70;2;67;275;1;266;0;7327;12;0;0
CATALUNYA;GLOBAL;2020-05-15;2020-05-21;--;;;0.0000;0.0000;17;0.0000;609;0;1.9130;15;0;1;17;0;11;0;575;0;0;0
CATALUNYA;GLOBAL;2020-05-15;2020-05-21;Si;;;878.1093;362.8201;257;14556.5688;10296;15;3.5573;74;2;77;256;1;252;0;7070;14;0;0
CATALUNYA;GLOBAL;2020-05-15;2020-05-21;No;29.3723;1.12015;26.2216;14.1700;1097;595.3991;45925;169;2.4648;254;34;114;1072;25;1037;10;42315;163;0;0
CATALUNYA;GLOBAL;2020-05-14;2020-05-20;No;26.8377;1.09237;24.5682;12.8653;996;582.3916;44937;150;2.2033;247;33;110;970;26;902;12;41339;145;0;0
CATALUNYA;GLOBAL;2020-05-14;2020-05-20;--;;;0.0000;0.0000;20;0.0000;524;0;2.6316;14;0;1;20;0;13;0;494;0;0;0
CATALUNYA;GLOBAL;2020-05-14;2020-05-20;Si;;;900.6974;396.7021;281;13774.4585;9743;14;3.8216;80;2;82;280;1;263;0;6869;13;0;0
CATALUNYA;GLOBAL;2020-05-13;2020-05-19;Si;;;909.1679;379.7611;269;13725.0472;9707;15;3.5270;82;2;84;266;3;237;1;6734;14;0;0
CATALUNYA;GLOBAL;2020-05-13;2020-05-19;No;26.754;1.08896;24.5682;12.8395;994;568.9837;43905;144;2.2614;262;36;110;964;30;897;15;40190;139;0;0
CATALUNYA;GLOBAL;2020-05-13;2020-05-19;--;;;0.0000;0.0000;22;0.0000;489;0;3.0702;15;0;1;22;0;14;0;456;0;0;0
CATALUNYA;GLOBAL;2020-05-12;2020-05-18;--;;;0.0000;0.0000;18;0.0000;491;0;2.6030;17;0;2;18;0;12;0;461;0;0;0
CATALUNYA;GLOBAL;2020-05-12;2020-05-18;Si;;;967.0497;409.4079;290;13496.3435;9542;18;3.7259;79;1;91;287;3;241;2;6508;14;0;0
CATALUNYA;GLOBAL;2020-05-12;2020-05-18;No;26.0689;1.08738;23.9740;12.3745;958;540.1399;41677;139;2.1851;278;44;112;922;36;814;19;37987;135;0;0
CATALUNYA;GLOBAL;2020-05-11;2020-05-17;No;25.4737;1.09197;23.3282;12.0903;936;520.1960;40090;182;2.2334;295;39;117;896;40;785;29;36273;173;0;0
CATALUNYA;GLOBAL;2020-05-11;2020-05-17;--;;;0.0000;0.0000;18;0.0000;476;0;2.4499;19;0;1;18;0;11;0;449;0;0;0
CATALUNYA;GLOBAL;2020-05-11;2020-05-17;Si;;;1043.2842;422.1136;299;13317.0511;9412;21;3.9911;86;0;123;296;3;250;2;6297;17;0;0
CATALUNYA;GLOBAL;2020-05-10;2020-05-16;--;;;0.0000;0.0000;17;0.0000;490;0;2.1645;18;0;1;17;0;10;0;462;0;0;0
CATALUNYA;GLOBAL;2020-05-10;2020-05-16;Si;;;1054.5783;443.2899;314;12774.9385;9028;21;4.4437;90;0;140;311;3;266;2;6016;15;0;0
CATALUNYA;GLOBAL;2020-05-10;2020-05-16;No;25.9014;1.10358;23.4703;12.3228;954;514.5383;39628;206;2.2663;309;42;126;907;47;781;35;35812;194;0;0
CATALUNYA;GLOBAL;2020-05-09;2020-05-15;No;25.7435;1.09746;23.4573;12.2453;948;498.1207;38332;231;2.2528;332;43;124;901;47;749;34;34539;218;0;0
CATALUNYA;GLOBAL;2020-05-09;2020-05-15;--;;;0.0000;0.0000;18;0.0000;517;0;2.2449;14;0;1;18;0;11;0;490;0;0;0
CATALUNYA;GLOBAL;2020-05-09;2020-05-15;Si;;;1113.8718;498.3482;353;12810.2323;9049;25;4.9148;94;1;159;350;3;298;2;6086;18;0;0
CATALUNYA;GLOBAL;2020-05-08;2020-05-14;No;25.1362;1.08713;23.1215;12.0516;933;484.5965;37276;240;2.1869;338;48;131;883;50;700;33;33290;227;0;0
